trade_id,security_isin,trade_amount,counterparty_risk_score,historical_fail_rate,market_volatility_index,settlement_delay_days,settlement_failed,security_type_Derivative,security_type_Equity,currency_GBP,currency_JPY,currency_USD,counterparty_Barclays,counterparty_Citi,counterparty_Goldman Sachs,counterparty_HSBC,counterparty_JPMorgan,counterparty_Morgan Stanley,trade_size_category_Medium,trade_size_category_Large,trade_size_category_XL
240,US378710077,3126680.37,0.681,0.142,34.52,2,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
241,US116816569,1520619.59,0.628,0.159,33.25,4,1,False,False,False,False,True,False,False,False,False,True,False,False,True,False
242,US107654909,1487512.14,0.163,0.042,28.72,3,0,False,True,False,True,False,True,False,False,False,False,False,False,True,False
243,US943120422,2512877.46,0.515,0.081,18.77,1,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True
244,US318520688,4334375.06,0.277,0.192,38.04,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True
245,US736028516,3975699.41,0.56,0.05,24.76,2,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
246,US249638768,4814075.52,0.738,0.069,18.42,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
247,US258428240,368711.75,0.081,0.007,20.97,1,1,True,False,False,False,True,True,False,False,False,False,False,True,False,False
248,US172073914,1348947.08,0.516,0.066,10.51,3,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False
249,US570575216,410236.46,0.618,0.074,17.65,3,0,False,True,False,False,True,False,False,True,False,False,False,True,False,False
250,US111506305,3757885.18,0.295,0.02,15.64,0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True
251,US791648731,712760.11,0.953,0.0,14.07,0,1,True,False,False,False,True,True,False,False,False,False,False,False,True,False
252,US321099573,508432.73,0.52,0.115,10.96,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False
253,US241951830,2812744.31,0.183,0.06,16.81,2,1,True,False,False,False,True,True,False,False,False,False,False,False,False,True
254,US223035620,2063308.71,0.108,0.004,13.11,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True
255,US508327903,3578355.68,0.542,0.172,11.35,2,1,False,True,False,True,False,False,False,False,False,False,True,False,False,True
256,US779746784,2440206.8,0.375,0.117,14.12,3,1,True,False,True,False,False,False,False,False,True,False,False,False,False,True
257,US677034624,2132419.63,0.193,0.034,16.07,2,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True
258,US876124029,2133247.24,0.031,0.173,22.48,2,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True
259,US722318721,4360663.14,0.567,0.051,27.51,3,1,True,False,True,False,False,False,False,False,True,False,False,False,False,True
260,US232863028,1982176.0,0.599,0.045,19.67,4,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False
261,US949472217,1673651.67,0.142,0.179,14.24,1,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False
262,US327174085,1699290.03,0.602,0.036,38.21,0,1,True,False,False,False,True,False,False,False,False,False,False,False,True,False
263,US498129398,991037.98,0.952,0.176,25.45,2,0,False,True,False,True,False,False,True,False,False,False,False,False,True,False
264,US839316547,4304837.36,0.978,0.161,32.26,0,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
265,US447262390,741687.77,0.888,0.062,30.83,0,1,True,False,False,True,False,False,False,False,False,False,True,False,True,False
266,US149905866,4543967.58,0.807,0.007,18.55,1,1,False,True,False,True,False,False,False,False,True,False,False,False,False,True
267,US613911991,1424503.93,0.209,0.017,26.8,4,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False
268,US328233509,4498139.84,0.156,0.022,28.06,4,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True
269,US605874711,3956195.08,0.445,0.178,20.55,4,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True
270,US668249203,2914117.73,0.62,0.081,30.12,4,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True
271,US673505733,3350655.32,0.851,0.007,33.72,3,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True
272,US739196117,1635962.01,0.232,0.111,20.93,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
273,US253651082,2875400.79,0.48,0.042,10.45,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True
274,US385322750,1469090.47,0.647,0.047,20.48,3,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
275,US487791599,2017341.34,0.446,0.032,13.5,1,1,True,False,False,False,True,False,False,False,False,False,True,False,False,True
276,US307640719,3825666.15,0.454,0.152,14.67,2,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True
277,US466371424,1227223.49,0.225,0.0,20.98,4,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False
278,US747326920,4195841.62,0.987,0.088,16.23,4,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
279,US403998075,1885655.44,0.475,0.017,38.05,3,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False
280,US135213498,2665528.1,0.533,0.11,29.58,4,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True
281,US901090885,4710382.83,0.219,0.069,25.55,3,0,True,False,True,False,False,False,False,False,False,True,False,False,False,True
282,US941009615,3409465.59,0.514,0.006,10.29,2,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True
283,US275127900,3231564.52,0.255,0.092,13.11,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True
284,US565397506,3560922.56,0.202,0.114,33.65,4,0,False,True,False,False,True,True,False,False,False,False,False,False,False,True
285,US490382227,4591375.58,0.276,0.05,21.69,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True
286,US426241019,1250083.41,0.003,0.153,11.36,3,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False
287,US862633146,3070073.62,0.57,0.074,34.77,2,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True
288,US171244178,2007965.33,0.387,0.15,19.08,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
289,US151939266,69157.91,0.899,0.116,21.59,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False
290,US355555070,635251.47,0.041,0.174,39.23,1,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False
291,US523767187,1631709.56,0.043,0.109,10.47,3,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False
292,US723512415,2829349.86,0.886,0.037,31.64,4,1,True,False,False,False,False,True,False,False,False,False,False,False,False,True
293,US513075142,4408559.14,0.127,0.165,38.47,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True
294,US848898099,3957659.45,0.002,0.157,11.92,3,0,True,False,False,True,False,False,False,False,False,False,True,False,False,True
295,US918291176,2771135.03,0.179,0.194,35.98,2,1,True,False,False,True,False,False,False,False,False,True,False,False,False,True
296,US920071328,378613.39,0.824,0.019,22.49,1,1,True,False,False,True,False,False,False,False,True,False,False,True,False,False
297,US733816999,1436672.39,0.803,0.118,36.34,1,0,True,False,False,True,False,False,False,False,False,True,False,False,True,False
298,US687273855,1839876.15,0.34,0.098,19.25,0,0,False,True,False,True,False,False,False,False,False,True,False,False,True,False
299,US176241446,3112368.75,0.668,0.134,39.48,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,True
300,US901999185,333968.88,0.507,0.196,29.41,2,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False
301,US476712039,2655665.84,0.905,0.106,28.81,2,1,True,False,False,False,True,False,False,False,True,False,False,False,False,True
302,US690647936,4508308.23,0.056,0.137,34.18,0,0,True,False,False,False,True,True,False,False,False,False,False,False,False,True
303,US854583306,3530109.15,0.813,0.069,23.1,3,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True
304,US491127003,3987413.26,0.171,0.06,17.76,3,0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
305,US587365080,3411561.49,0.392,0.067,17.89,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True
306,US997955761,1040879.67,0.192,0.008,19.92,1,0,True,False,False,False,True,False,True,False,False,False,False,False,True,False
307,US850303382,561314.26,0.703,0.057,28.52,4,0,True,False,False,False,True,False,False,False,False,True,False,False,True,False
308,US278017694,4149158.46,0.678,0.035,35.15,2,0,True,False,False,True,False,False,False,False,False,False,True,False,False,True
309,US646918365,3480567.14,0.548,0.091,24.99,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
310,US940887593,2879557.18,0.698,0.092,22.1,4,1,False,True,False,True,False,False,False,False,False,True,False,False,False,True
311,US134109026,954521.5,0.64,0.153,33.82,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False
312,US787126267,3020691.38,0.776,0.1,18.69,2,0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
313,US851425679,166295.71,0.239,0.093,30.67,3,0,False,True,True,False,False,True,False,False,False,False,False,True,False,False
314,US388717145,603007.28,0.429,0.046,13.17,3,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False
315,US337085688,1566331.85,0.152,0.17,13.4,1,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False
316,US171450611,2224254.0,0.43,0.018,29.32,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,True
317,US227348283,611616.83,0.702,0.196,12.48,3,0,False,True,False,False,True,True,False,False,False,False,False,False,True,False
318,US146510960,608501.52,0.691,0.095,14.65,3,1,True,False,False,True,False,True,False,False,False,False,False,False,True,False
319,US499873327,3632209.37,0.709,0.037,28.73,4,1,True,False,False,True,False,False,False,False,True,False,False,False,False,True
320,US732286859,2852899.84,0.309,0.071,23.15,1,0,False,True,False,True,False,False,False,True,False,False,False,False,False,True
321,US350368452,2673372.48,0.662,0.003,26.84,1,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True
322,US746040612,2267648.13,0.367,0.033,39.31,4,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True
323,US669668767,4882950.1,0.944,0.067,28.96,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True
324,US671666426,258503.41,0.343,0.111,27.73,0,0,False,True,True,False,False,True,False,False,False,False,False,True,False,False
325,US910490870,911329.61,0.603,0.026,21.4,2,1,True,False,False,True,False,False,False,False,False,True,False,False,True,False
326,US482380040,3241063.71,0.75,0.135,28.93,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True
327,US224001512,690464.61,0.906,0.169,10.39,1,0,False,True,False,True,False,False,False,False,False,True,False,False,True,False
328,US526101858,2951010.88,0.438,0.114,26.72,4,0,True,False,False,False,True,True,False,False,False,False,False,False,False,True
329,US960530322,2843128.52,0.36,0.059,12.07,3,1,True,False,False,True,False,False,False,False,False,True,False,False,False,True
330,US515156431,4855315.87,0.43,0.024,16.61,1,1,False,False,False,False,True,True,False,False,False,False,False,False,False,True
331,US731833730,4418098.57,0.324,0.003,26.89,3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
332,US556659347,4728311.19,0.654,0.146,30.04,2,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
333,US688781719,576875.82,0.933,0.126,21.54,0,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False
334,US763607349,4342060.7,0.126,0.095,22.57,2,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True
335,US228314487,654162.4,0.561,0.02,24.94,3,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False
336,US691718048,3168331.57,0.898,0.041,32.77,2,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True
337,US710021271,3603190.02,0.1,0.163,10.53,3,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True
338,US533484403,812658.96,0.494,0.096,23.41,0,0,True,False,False,False,True,False,False,False,False,False,True,False,True,False
339,US461378378,3166970.29,0.865,0.193,10.43,3,0,True,False,True,False,False,False,False,False,True,False,False,False,False,True
340,US897296240,271777.86,0.9,0.2,19.57,0,1,False,True,False,True,False,False,False,False,False,False,True,True,False,False
341,US794190023,1473397.77,0.514,0.16,25.6,1,1,False,True,False,True,False,False,False,False,True,False,False,False,True,False
342,US251786915,4606580.88,0.025,0.052,12.4,3,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True
343,US738035365,866938.5,0.106,0.046,24.56,2,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
344,US825799015,335697.26,0.587,0.051,37.74,4,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
345,US557109331,2223954.22,0.124,0.197,30.56,2,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True
346,US446546429,4254584.86,0.149,0.067,33.47,4,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True
347,US139501026,392595.19,0.772,0.141,27.41,2,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False
